Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact
"21,990 EUR",Audi,Q5,2.0 TDI,"157,495 km",2014,Diesel,Suv,Gray,Lisboa,111 kW (151 HP),Manual,https://auto.sapo.pt/carro-usado/65e1ac977c1b958679a5a46f/audi-q5-20-tdi
"14,500 EUR",Kia,Picanto,1.0,"36,000 km",2020,Petrol,Mini,White,Aveiro,49 kW (67 HP),Manual,https://carmine.pt/carros-usados/kia-picanto-10-cvvt-x-line-67-aveiro/d3909fea-032a-48d7-9e29-9a59a3fe1cb9
"14,750 EUR",Audi,Tt,1.8 TFSI,"160,000 km",2010,Petrol,Coupe,Gray,Braga,119 kW (162 HP),Manual,https://carmine.pt/carros-usados/audi-tt-18-tfsi-s-line-160-braga/b02830ef-b780-4d75-8846-517e8d27d785
"8,750 EUR",Kia,Venga,1.4 CRDi,"223,000 km",2010,Diesel,Mini,Gray,Aveiro,67 kW (91 HP),Manual,https://carmine.pt/carros-usados/kia-venga-14-crdi-tx-isg-90-aveiro/8cd0ca7d-649c-4df2-be0a-a8148d87096d
"38,900 EUR",Mercedes Benz,E-Class,,"139,000 km",2018,Diesel,Coupe,White,Lisboa,144 kW (196 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-e-e-220-d--amg-line-194-lisboa/8b1b9c12-813f-499c-b068-c4b7160c1ade
"15,950 EUR",Bmw,X1,,"189,000 km",2013,Diesel,Suv,Black,Leiria,86 kW (117 HP),Manual,https://carmine.pt/carros-usados/bmw-x1-16-d-sdrive-xline-116-leiria/fb18e362-902d-4e27-9004-6004aaae936b
"10,000 EUR",Mini,One,1.6 D,"225,000 km",2012,Diesel,Mini,Blue,Aveiro,67 kW (91 HP),Manual,https://auto.sapo.pt/carro-usado/65f9aba878262796e3e3d349/mini-one
"10,400 EUR",Mini,One,1.6 D,"208,000 km",2012,Diesel,Mini,Beige,Porto,67 kW (91 HP),Manual,https://carmine.pt/carros-usados/mini-mini-one-d-90-porto/726631db-dfc0-4e16-8fe2-5781f5aaf90a
"31,990 EUR",Nissan,Navara,2.3,"72,766 km",2018,Diesel,Pickup,Blue,Lisboa,141 kW (192 HP),Manual,https://auto.sapo.pt/carro-usado/65e1ab8a7c1b958679a5a251/nissan-navara
"22,750 EUR",Audi,Tt,2.0 TDI,"117,961 km",2011,Diesel,Coupe,Black,Aveiro,126 kW (171 HP),Manual,https://auto.sapo.pt/carro-usado/6529710ad95b0831ab52dbeb/audi-tt-20-tdi-quattro-limited-edition
"25,800 EUR",Audi,A5,2.0 TDI MultiTronic,"250,000 km",2013,Diesel,Convertible,Gray,Rana,131 kW (178 HP),Automatic,https://carmine.pt/carros-usados/audi-a5-cabrio20-tdi-multitronic-177-lisboa/4b8801a9-f939-4210-a9e0-4530b3e55a6b
"18,990 EUR",Audi,A5,2.0 TDI,"248,483 km",2013,Diesel,Coupe,Gray,Aveiro,131 kW (178 HP),Manual,https://carmine.pt/carros-usados/audi-a5-20-tdi-business-line-s-line-177-aveiro/7f62d088-67f6-4105-b6a9-d5378c89a138
"21,950 EUR",Mazda,Cx-5,2.2 D,"129,943 km",2017,Diesel,Crossover,Gray,Coimbra,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/mazda-cx-5-22-d-excellence-navi-150-coimbra/7f263a12-dc5e-43a7-89d2-95a8bb448cd1
"19,990 EUR",Audi,A5,2.0,"170,000 km",2013,Diesel,Coupe,Gray,Porto,131 kW (178 HP),Automatic,https://carmine.pt/carros-usados/audi-a5-20-tdi-sport-177-lisboa/4edf9266-671d-496d-b9d3-c63f40b0e380
"19,990 EUR",Audi,A5,2.0 TDI MultiTronic,"130,000 km",2013,Diesel,Sedan,Black,Loures,131 kW (178 HP),Automatic,https://www.custojusto.pt//lisboa/veiculos/carros-usados/sedan/audi-a5-2-0-tdi-multitronic-sp-41196161
"7,599 EUR",Dacia,Logan Mcv,1.0,"165,579 km",2015,Petrol,Wagon,Black,Feira,67 kW (91 HP),Manual,https://carmine.pt/carros-usados/dacia-logan-mcv-09-tce-confort-90-aveiro/84a995b7-0748-4b88-9a98-5f94d2bdde68
"12,950 EUR",Mini,One,1.6 D,"153,056 km",2013,Diesel,Mini,Orange,Leiria,67 kW (91 HP),Manual,https://www.abmotor.pt/carros/Mini/One/481898/
"13,990 EUR",Mini,One,1.6 D,"170,412 km",2014,Diesel,Mini,Beige,Porto,67 kW (91 HP),Manual,https://auto.sapo.pt/carro-usado/6545208ea7572a54fbdb3213/mini-one
"16,799 EUR",Opel,Astra,1.2,"50,000 km",2020,Petrol,Coupe,Black,Aveiro,96 kW (131 HP),Manual,https://carmine.pt/carros-usados/opel-astra-12-t-ultimate-ss-130-aveiro/39d04e7f-83b0-4311-8008-02869bd8cf62
"27,500 EUR",Toyota,Land Cruiser,3.0 D-4d,"390,123 km",2005,Diesel,Suv,Silver,Porto,123 kW (167 HP),Manual,https://auto.sapo.pt/carro-usado/65abe8f50230debf86407a7c/toyota-land-cruiser-30-d-4d-pack
"25,990 EUR",Mini,Countryman,1.6 One D,"52,500 km",2018,Diesel,Crossover,Blue,Leiria,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/6529859aab63cd60f3dadacb/mini-countryman
"28,500 EUR",Mini,Countryman,1.6 One D,"43,936 km",2018,Diesel,Crossover,Black,Lisboa,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/654f43734b6c32f3a9d575f2/mini-countryman
"22,700 EUR",Volkswagen,T-Cross,1.0 tsi,"43,279 km",2023,Petrol,Crossover,Gray,Setúbal,70 kW (95 HP),Manual,https://carmine.pt/carros-usados/volkswagen-t-cross-10-tsi-blackstyle-95-setubal/322a6104-d1e2-4b6c-910a-374b6686fe58
"19,997 EUR",Audi,A5,2.0 TDI,"157,000 km",2015,Diesel,Coupe,Gray,Loures,121 kW (165 HP),Manual,https://auto.sapo.pt/carro-usado/6528451cab1f052ad9bbfe56/audi-a5-20-tdi-business-line-sport
"26,900 EUR",Audi,A5,2.0 TDI MultiTronic,"155,000 km",2015,Diesel,Coupe,Black,Porto,141 kW (192 HP),Automatic,https://auto.sapo.pt/carro-usado/65a95054cd13ceb2f1e51023/audi-a5
"23,450 EUR",Audi,A5,2.0,"138,000 km",2015,Diesel,Coupe,Blue,Lisboa,121 kW (165 HP),Manual,https://auto.sapo.pt/carro-usado/65287e50ab1f052ad9bc7cb0/audi-a5
"15,500 EUR",Mini,Countryman,2.0 SD,"224,000 km",2012,Diesel,Crossover,Gray,Aveiro,106 kW (144 HP),Manual,https://auto.sapo.pt/carro-usado/65f3113b537a4683c697dc95/mini-countryman
"47,500 EUR",Porsche,Cayenne,4.8,"144,000 km",2014,Diesel,Suv,White,Aveiro,182 kW (248 HP),Automatic,https://carmine.pt/carros-usados/porsche-cayenne-ii-platinum-edition-245-aveiro/738b7811-5222-4380-be3d-a1c6953b10c2
"16,990 EUR",Mini,Countryman,2.0 SD,"104,761 km",2013,Diesel,Crossover,Blue,Lisboa,106 kW (144 HP),Manual,https://auto.sapo.pt/carro-usado/65e1ac587c1b958679a5a3f6/mini-countryman
"19,750 EUR",Fiat,500 X,1.3,"79,500 km",2020,Diesel,Crossover,White,Aveiro,70 kW (95 HP),Manual,https://auto.sapo.pt/carro-usado/659429240877a4c0bf562497/fiat-500x
"41,990 EUR",Bmw,X3,D,"35,945 km",2021,Diesel,Suv,White,Lisboa,111 kW (151 HP),Automatic,https://auto.sapo.pt/carro-usado/653a9e2c28375b2c0e788d46/bmw-x3-18-d-sdrive-auto
"20,900 EUR",Mini,Paceman,1.6 D,"116,083 km",2015,Diesel,Crossover,Blue,Setúbal,83 kW (113 HP),Manual,https://carmine.pt/carros-usados/mini-mini-paceman-mini-cooper-d-112-setubal/91cdf719-4f56-4698-8ac8-40115cfd3299
"13,900 EUR",Mini,Countryman,1.6 D,"216,000 km",2014,Diesel,Crossover,Black,Aveiro,83 kW (113 HP),Manual,https://auto.sapo.pt/carro-usado/65e43ca3bc3ed9517c40eb4c/mini-countryman-cooper-d
"10,899 EUR",Dacia,Sandero,0.9 tce,"89,281 km",2013,Petrol,Hatchback,Black,Feira,67 kW (91 HP),Manual,https://carmine.pt/carros-usados/dacia-sandero-09-tce-stepway-90-aveiro/989e5b2f-37f4-4126-bf40-cd71aa2f0a4c
"24,950 EUR",Mini,Countryman,1.6,"141,789 km",2014,Petrol,Crossover,Black,Aveiro,162 kW (220 HP),Manual,https://auto.sapo.pt/carro-usado/652873c8ab1f052ad9bc6304/mini-countryman
"34,990 EUR",Bmw,X6,,"180,000 km",2011,Diesel,Suv,Black,Porto,228 kW (310 HP),Automatic,https://www.custojusto.pt//porto/veiculos/carros-usados/suv-tt/bmw-x6-40-d-xdrive-41898404
"20,950 EUR",Mini,Countryman,2.0 SD,"145,000 km",2015,Diesel,Crossover,Gray,Porto,106 kW (144 HP),Manual,https://carmine.pt/carros-usados/mini-mini-countryman-mini-cooper-sd-143-porto/195e5ff0-c8c2-42e7-ae66-fa77e28fa249
"15,900 EUR",Mini,Countryman,1.6 One D,"119,127 km",2015,Diesel,Crossover,White,Loures,67 kW (91 HP),Manual,https://auto.sapo.pt/carro-usado/657ac4d9256d375e8120a8f9/mini-countryman
"44,900 EUR",Bmw,X5,,"82,000 km",2018,Diesel,Suv,Black,Lisboa,172 kW (234 HP),Automatic,https://auto.sapo.pt/carro-usado/65ec28fc076fd9d0af2ee86f/bmw-x5-25-d-sdrive-comfort-7l
"19,990 EUR",Seat,Leon,2.0,"100,900 km",2016,Diesel,Hatchback,Black,Setúbal,137 kW (186 HP),Manual,https://carmine.pt/carros-usados/seat-leon-20-tdi-fr-ss-184-setubal/fa673f1a-1671-4ae7-872d-850a7e5a798e
"18,950 EUR",Mini,One,1.6 D,"119,000 km",2019,Diesel,Mini,Gray,Condeixa A Nova,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/65942b6c0877a4c0bf562b49/mini-one
"19,250 EUR",Mini,One,1.6 D,"103,135 km",2019,Diesel,Mini,Black,Santarém,86 kW (117 HP),Manual,https://carmine.pt/carros-usados/mini-mini-one-d-116-santarem/ae5ade22-7d63-4a19-8c5a-0987f292dd54
"20,900 EUR",Volkswagen,Touran,1.6 TDI,"145,000 km",2017,Diesel,Mpv,Blue,Aveiro,85 kW (116 HP),Automatic,https://auto.sapo.pt/carro-usado/65283018ab1f052ad9bbcdb2/volkswagen-touran
"6,999 EUR",Opel,Zafira,1.9 cdti,"256,350 km",2009,Diesel,Mpv,Gray,Feira,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/65fd9eb7793d9c40fd217578/opel-zafira
"13,400 EUR",Bmw,X3,D,"320,000 km",2004,Diesel,Suv,Black,Rana,152 kW (207 HP),Manual,https://auto.sapo.pt/carro-usado/65438ce79124df0c985cbfdf/bmw-x3
"17,750 EUR",Seat,Leon,1.6 TDI,"139,856 km",2017,Diesel,Hatchback,Gray,Leiria,85 kW (116 HP),Manual,https://carmine.pt/carros-usados/seat-leon-st-16-tdi-style-ss-115-leiria/f22d8256-b59c-442b-90bf-29eb260d204a
"62,490 EUR",Mercedes Benz,C-Class,300,"36,732 km",2022,Diesel,Coupe,Black,Vila Real,197 kW (268 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-300-d-amg-line-265-vila-real/7c9341ec-2406-4ca6-afb6-4132825d1945
"25,499 EUR",Mini,Countryman,2.0,"91,653 km",2017,Diesel,Crossover,Gray,Porto,111 kW (151 HP),Automatic,https://auto.sapo.pt/carro-usado/65b7e9eeda7752fa3e5b5fd5/mini-countryman-cooper
"24,500 EUR",Mini,Countryman,1.6,"73,700 km",2017,Petrol,Crossover,Blue,Porto,101 kW (137 HP),Automatic,https://auto.sapo.pt/carro-usado/65298cc1ab63cd60f3dae7f1/mini-countryman
"19,500 EUR",Citroen,C3,1.6,"61,400 km",2022,Diesel,Hatchback,White,Braga,76 kW (103 HP),Manual,https://auto.sapo.pt/carro-usado/65297617f841785f5ccff706/citroen-c3
"19,500 EUR",Citroen,C3,1.6,"59,900 km",2022,Diesel,Hatchback,White,Braga,76 kW (103 HP),Manual,https://carmine.pt/carros-usados/citroen-c3-15-bluehdi-c-series-102-braga/d1a5fbe1-4ce0-4351-a0bb-17b777debb70
"18,900 EUR",Citroen,C3,1.2 puretech,"26,600 km",2022,Petrol,Hatchback,White,Leiria,82 kW (112 HP),Manual,https://auto.sapo.pt/carro-usado/653b73e928375b2c0e78b09b/citroen-c3
"12,750 EUR",Audi,A4,2.0 TDI,"268,000 km",2010,Diesel,Sedan,Gray,Lisboa,106 kW (144 HP),Automatic,https://www.abmotor.pt/carros/Audi/A4%20avant/482600/
"12,700 EUR",Audi,A4,2.0,"235,100 km",2010,Diesel,Sedan,Gray,Santarém,126 kW (171 HP),Manual,https://auto.sapo.pt/carro-usado/65fc53545d2e94722dc63665/audi-a4
"16,400 EUR",Seat,Leon,1.6 TDI,"119,000 km",2018,Diesel,Hatchback,Silver,Braga,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/65b3def478646859ab1886da/seat-leon
"29,970 EUR",Mini,Countryman,2.0 SD,"134,000 km",2018,Diesel,Crossover,White,Setúbal,141 kW (192 HP),Automatic,https://carmine.pt/carros-usados/mini-mini-countryman-mini-cooper-sd-auto-desportiva-190-setubal/7fc80a47-7471-4c0d-88da-889ab8cdbf81
"16,900 EUR",Seat,Leon,1.6 TDI,"141,822 km",2019,Diesel,Hatchback,Gray,Porto,85 kW (116 HP),Manual,https://www.abmotor.pt/carros/Seat/Leon%20x-perience/486131/
"16,900 EUR",Seat,Leon,1.6 TDI,"131,640 km",2019,Diesel,Hatchback,Gray,Porto,85 kW (116 HP),Automatic,https://carmine.pt/carros-usados/seat-leon-st-16-tdi-xcellence-dsg-ss-115-porto/139cbf1e-b0a5-4b52-b4c1-e14f80fd4dfa
"18,500 EUR",Seat,Leon,1.6 TDI,"129,500 km",2019,Diesel,Hatchback,Black,Aveiro,85 kW (116 HP),Manual,https://auto.sapo.pt/carro-usado/659428570877a4c0bf5621e3/seat-leon
"31,950 EUR",Bmw,X6,,"342,000 km",2015,Diesel,Suv,Gray,Setúbal,192 kW (261 HP),Automatic,https://auto.sapo.pt/carro-usado/65c3a4fc30104c3129fad7ed/bmw-x6-30-d-xdrive
"13,990 EUR",Dodge,Journey,2.0 CRD,"156,025 km",2009,Diesel,Crossover,Gray,Porto,104 kW (141 HP),Automatic,https://auto.sapo.pt/carro-usado/654f4e724b6c32f3a9d5884d/dodge-journey-20-crd-rt-atx
"35,750 EUR",Bmw,X6,,"190,000 km",2015,Diesel,Suv,Black,Setúbal,192 kW (261 HP),Automatic,https://carmine.pt/carros-usados/bmw-x6-30-d-xdrive-pack-m-258-setubal/aba3576f-1701-4d93-b50d-3cc598bf1fd9
"23,700 EUR",Mini,Countryman,1.6 One D,"119,818 km",2019,Diesel,Crossover,White,Viseu,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/655096bdc95cc40ffaa3bab1/mini-countryman
"15,750 EUR",Bmw,X3,D,"270,850 km",2007,Diesel,Suv,Blue,Leiria,162 kW (220 HP),Manual,https://auto.sapo.pt/carro-usado/65c9e6c2bf4739786ae72844/bmw-x3
"31,750 EUR",Mercedes Benz,Glb-Class,180,"99,000 km",2018,Diesel,Suv,Gray,Leiria,81 kW (110 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-gla-gla-180-d-amg-line-aut-109-leiria/cef36791-8ef8-4ae4-a144-8ff4e4d8689f
"26,900 EUR",Mercedes Benz,Glb-Class,180,"90,125 km",2018,Diesel,Suv,Black,Lisboa,81 kW (110 HP),Automatic,https://auto.sapo.pt/carro-usado/65ead91e244f30653cfa5992/mercedes-benz-classe-gla
"49,950 EUR",Bmw,X6,40d,"160,000 km",2016,Diesel,Suv,Black,Porto,233 kW (317 HP),Automatic,https://carmine.pt/carros-usados/bmw-x6-30-d-xdrive-pack-m-258-porto/5171a298-0aa9-455e-be2d-7356b62e27fe
"52,750 EUR",Bmw,X6,,"136,000 km",2016,Diesel,Suv,Blue,Setúbal,233 kW (317 HP),Automatic,https://auto.sapo.pt/carro-usado/65943b350877a4c0bf566444/bmw-x6-40-d-xdrive-pack-m
"14,490 EUR",Audi,A4,2.0,"271,500 km",2013,Diesel,Sedan,White,Lisboa,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/audi-a4-20-tdi-sport-150-leiria/80504de3-88db-46ec-9e94-d7a22a66ee5a
"23,990 EUR",Volkswagen,Scirocco,2.0 TSI,"150,000 km",2011,Petrol,Coupe,White,Pombal,197 kW (268 HP),Automatic,https://auto.sapo.pt/carro-usado/65787f3b110e30c1522bba05/volkswagen-scirocco-20-tsi-r-dsg
"45,900 EUR",Mercedes Benz,C-Class,,"70,200 km",2021,Diesel,Sedan,Gray,Braga,144 kW (196 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-c-c-220-d-avantgarde-194-braga/d317e73e-1b42-402d-94d1-c72c70f78abe
"18,980 EUR",Audi,A4,2.0,"216,010 km",2015,Diesel,Sedan,Gray,Aveiro,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/audi-a4-20-tdi-sport-150-aveiro/1c975576-c361-4372-a73b-b80f2e2383c8
"24,900 EUR",Mini,Countryman,1.6,"71,322 km",2016,Petrol,Crossover,Blue,Setúbal,90 kW (122 HP),Manual,https://carmine.pt/carros-usados/mini-mini-countryman-mini-cooper-122-setubal/96af413d-15ab-4def-b7b0-d7af024d82aa
"21,950 EUR",Audi,A3,1.0,"50,000 km",2017,Petrol,Coupe,Gray,Porto,86 kW (117 HP),Automatic,https://carmine.pt/carros-usados/audi-a3-10-tfsi-sport-s-tronic-116-porto/a031f6ab-b94c-4544-8e63-e5ebdeda5b1b
"11,900 EUR",Audi,A4,2.0,"83,863 km",2005,Diesel,Sedan,Silver,Setúbal,104 kW (141 HP),Manual,https://carmine.pt/carros-usados/audi-a4-20-tdi-exclusive-140-setubal/4b868e58-1634-40ea-9e4b-f72e64abac1a
"47,900 EUR",Audi,A7,2.0 40 TDI S tronic,"86,080 km",2020,Diesel,Sedan,Black,Porto,152 kW (207 HP),Automatic,https://auto.sapo.pt/carro-usado/65c9e4cbbf4739786ae727b7/audi-a7
"22,500 EUR",Mercedes Benz,Glb-Class,180,"98,000 km",2017,Diesel,Suv,Black,Lisboa,81 kW (110 HP),Automatic,https://carmine.pt/carros-usados/mercedes-classe-gla-gla-180-cdi-style-aut-109-lisboa/f39f14d7-dc18-410d-8c2b-f56d7c31ae7f
"49,500 EUR",Hummer,H2,6.0,"94,000 km",2005,Petrol,Suv,Black,Porto,242 kW (329 HP),Automatic,https://auto.sapo.pt/carro-usado/6528236f8908934eb656bd2d/hummer-h2
"75,000 EUR",Hummer,H2,6.0,"78,000 km",2005,Petrol,Suv,Black,Lisboa,242 kW (329 HP),Automatic,https://www.abmotor.pt/carros/Hummer/H2/483537/
"27,750 EUR",Audi,Q2,1.0 30 TFSI,"66,450 km",2020,Petrol,Crossover,Gray,Setúbal,86 kW (117 HP),Manual,https://auto.sapo.pt/carro-usado/65742ee2a552039e3933527d/audi-q2
"79,900 EUR",Porsche,Macan,2.0,"49,500 km",2020,Petrol,Suv,Black,Lisboa,182 kW (248 HP),Automatic,https://auto.sapo.pt/carro-usado/65ec2627076fd9d0af2ee1cf/porsche-macan-soul-edition
"22,800 EUR",Kia,Carens,1.7,"82,600 km",2018,Diesel,Mpv,Gray,Valongo,105 kW (143 HP),Automatic,https://carmine.pt/carros-usados/kia-carens-17-crdi-isg-tx-7dct-141-porto/e8da34d6-2fcf-4e06-b686-78225af58720
"15,500 EUR",Kia,Picanto,1.0,"9,500 km",2023,Petrol,Mini,Black,Braga,49 kW (67 HP),Manual,https://auto.sapo.pt/carro-usado/65f86067ef7910eec783b4ef/kia-picanto-10-cvvt-urban-amt
"28,990 EUR",Volkswagen,Passat,2.0,"99,000 km",2020,Diesel,Sedan,Gray,Setúbal,111 kW (151 HP),Automatic,https://auto.sapo.pt/carro-usado/65eb300b54673607922d6f4b/volkswagen-passat
"87,990 EUR",Bmw,I8,1.5,"70,000 km",2017,Hybrid,Coupe,Red,Pombal,272 kW (370 HP),Automatic,https://carmine.pt/carros-usados/bmw-i8-i8-362-leiria/ae2ca078-6ae4-4e27-b270-8f876ff7ebb4
"20,200 EUR",Volvo,V40,2.0,"75,800 km",2018,Diesel,Wagon,Black,Viana Do Castelo,89 kW (121 HP),Manual,https://auto.sapo.pt/carro-usado/65287c79ab1f052ad9bc76f6/volvo-v40
"17,990 EUR",Volvo,V40,2.0,"70,000 km",2018,Petrol,Wagon,Black,Vila Do Conde,182 kW (248 HP),Automatic,https://carmine.pt/carros-usados/volvo-v40-20-t5-r-design-245-porto/ae153b5b-eb4f-40be-bf45-02cb3d3b0e33
"19,950 EUR",Volvo,V40,2.0,"41,110 km",2018,Diesel,Wagon,Black,Lisboa,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-lisboa/e0432839-9a7c-46a2-a19d-8a15be094770
"19,900 EUR",Audi,Q3,2.0 TDI,"211,800 km",2014,Diesel,Crossover,White,Setúbal,104 kW (141 HP),Manual,https://auto.sapo.pt/carro-usado/654517f9a7572a54fbdb1c94/audi-q3-20-tdi-look-137g
"17,999 EUR",Fiat,500 X,1.3 multijet,"66,388 km",2018,Diesel,Crossover,Gray,Loures,70 kW (95 HP),Manual,https://auto.sapo.pt/carro-usado/654ca3a85229c0b0f4e93cea/fiat-500x-13-multijet-s-design
"47,950 EUR",Bmw,Z3m,,"169,890 km",1998,Petrol,Convertible,Green,Porto,239 kW (325 HP),Manual,https://carmine.pt/carros-usados/bmw-z3-m-321-porto/669a8089-b898-4bc8-b7b0-e6f1366f20a4
"14,450 EUR",Smart,Fortwo Ed,,"50,000 km",2019,Electric,Mini,Black,Coimbra,61 kW (83 HP),Automatic,https://www.custojusto.pt//coimbra/veiculos/carros-usados/citadino/smart-fortwo-electric-drive-39434563
"22,500 EUR",Mazda,3,2.0,"91,353 km",2021,Petrol,Hatchback,Red,Leiria,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/mazda-3-mazda-20-sky-g-evopi-act+ps+ps+ps-150-leiria/27036233-b072-419d-8542-d734294061ab
"2,900 EUR",Honda,Accord,2.0,"105,000 km",1995,Petrol,Sedan,Gray,Aveiro,85 kW (116 HP),Manual,https://carmine.pt/carros-usados/honda-accord-18i-es-115-aveiro/1ef056c9-2ce4-4dec-8980-3aa61ce79d08
"26,900 EUR",Bmw,2 Series,,"78,000 km",2015,Diesel,Coupe,White,Lisboa,141 kW (192 HP),Manual,https://www.abmotor.pt/carros/Bmw/220/484302/
"21,999 EUR",Mercedes Benz,Glb-Class,180,"89,047 km",2016,Diesel,Suv,White,Aveiro,81 kW (110 HP),Manual,https://carmine.pt/carros-usados/mercedes-classe-gla-gla-180-cdi-urban-109-aveiro/a0c1fa76-7aba-42aa-9ba1-ef91c300e637
"22,990 EUR",Bmw,1 Series,,"62,000 km",2018,Diesel,Coupe,Black,Braga,86 kW (117 HP),Automatic,https://carmine.pt/carros-usados/bmw-serie-1-116-d-line-sport-auto-116-braga/e981d713-9d27-4cc8-950f-f9212f3c17c5
"25,900 EUR",Bmw,1 Series,,"60,000 km",2018,Diesel,Coupe,Black,Porto,86 kW (117 HP),Automatic,https://www.abmotor.pt/carros/Bmw/116/485584/
"20,900 EUR",Audi,Q3,2.0 TDI quattro,"339,000 km",2016,Diesel,Crossover,White,Rana,111 kW (151 HP),Automatic,https://auto.sapo.pt/carro-usado/65438c7e9124df0c985cbf17/audi-q3
"29,950 EUR",Kia,Soul,e,"23,000 km",2022,Electric,Mpv,White,Porto,152 kW (207 HP),Automatic,https://auto.sapo.pt/carro-usado/65e9df946f0ebfad197db3b0/kia-soul-64kwh
"24,500 EUR",Audi,Q3,2.0 TDI,"163,000 km",2016,Diesel,Crossover,Gray,Aveiro,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/audi-q3-20-tdi-design-150-aveiro/8be11725-eafe-4002-881a-467a83bfe522
"12,800 EUR",Audi,A6,2.0 TDI MultiTronic,"240,000 km",2008,Diesel,Sedan,Blue,Rana,104 kW (141 HP),Automatic,https://auto.sapo.pt/carro-usado/65438c329124df0c985cbe8c/audi-a6
"36,500 EUR",Bmw,X5,,"182,000 km",2018,Diesel,Suv,Black,Porto,172 kW (234 HP),Automatic,https://carmine.pt/carros-usados/bmw-x5-25-d-sdrive-pack-m-231-porto/0e05c6d3-4cb4-4791-bf8c-725e40cc0487
"35,900 EUR",Bmw,X5,,"112,000 km",2018,Diesel,Suv,Blue,Aveiro,172 kW (234 HP),Automatic,https://carmine.pt/carros-usados/bmw-x5-25-d-sdrive-comfort-7l-231-aveiro/cceef67d-021c-4b71-809b-f4921ac2b9c5
"19,990 EUR",Kia,Sportage,1.6 GDi,"89,000 km",2018,Petrol,Crossover,Blue,Lisboa,98 kW (133 HP),Manual,https://auto.sapo.pt/carro-usado/65e1aa967c1b958679a5a016/kia-sportage-16-gdi-isg-nav-line
"7,900 EUR",Mercedes Benz,Clk-Class,270 CDI,"203,832 km",2002,Diesel,Coupe,Silver,Lisboa,126 kW (171 HP),Manual,https://auto.sapo.pt/carro-usado/65d71e6ff95cb427d8bc3426/mercedes-benz-classe-clk
"26,990 EUR",Bmw,4 Series,,"180,000 km",2017,Diesel,Sedan,Black,Braga,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/bmw-serie-4-418-d-gran-coupe-pack-m-150-braga/2e9ce5d7-b8a4-4da0-8acb-ce6c20c5ca74
"20,750 EUR",Volvo,S60,2.0 D4,"148,000 km",2015,Diesel,Sedan,Blue,Luso,141 kW (192 HP),Manual,https://carmine.pt/carros-usados/volvo-s60-20-d4-summum-190-aveiro/98eca02e-1510-449b-b180-36fe3b7fe674
"19,700 EUR",Volvo,V40,2.0,"90,000 km",2017,Diesel,Wagon,Black,Viana Do Castelo,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d2-kinetic-120-porto/ceaee6cb-8704-461e-956b-d0d4beee71a6
"19,900 EUR",Volvo,V40,2.0,"80,000 km",2017,Diesel,Wagon,Blue,Sintra,89 kW (121 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-cc-20-d2-summum-120-lisboa/ea9da0aa-3cfe-442a-8d5a-44ce1ebca7fa
"20,990 EUR",Volvo,V40,2.0,"68,131 km",2017,Diesel,Wagon,Black,Pombal,111 kW (151 HP),Manual,https://carmine.pt/carros-usados/volvo-v40-20-d3-r-design-150-leiria/05aa0e41-cff7-4fac-9b98-28b9ecec75a5
"64,900 EUR",Porsche,Boxster,3.4 S,"59,900 km",2013,Petrol,Convertible,Black,Lisboa,234 kW (318 HP),Automatic,https://auto.sapo.pt/carro-usado/65d07de49f586f9361a7ca7b/porsche-boxster
"34,990 EUR",Bmw,I3,,"7,375 km",2022,Electric,Hatchback,Blue,Porto,126 kW (171 HP),Automatic,https://auto.sapo.pt/carro-usado/656f3f2e5a00393263581b62/bmw-i3
"17,950 EUR",Bmw,3 Series,318d,"158,000 km",2013,Diesel,Sedan,Gray,Loulé,106 kW (144 HP),Manual,https://www.standnet.pt/anuncio/Bmw-318-Sport-Line-Diesel-Usado-iid=45545
"16,900 EUR",Nissan,Qashqai,1.5 dCi,"151,000 km",2015,Diesel,Crossover,Gray,Odivelas,82 kW (112 HP),Manual,https://auto.sapo.pt/carro-usado/65f2c0ccec0bf54df3ab4edb/nissan-qashqai
"12,500 EUR",Kia,Picanto,1.0,"88,000 km",2016,Petrol,Mini,Gray,Lisboa,51 kW (69 HP),Manual,https://auto.sapo.pt/carro-usado/659ec75c141f6077342a7328/kia-picanto
