Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"22,250 EUR",Dacia,Jogger,1.6,"26,101 km",2022,Hybrid,Suv,Gray,,104 kW (141 HP),Automatic,https://www.leasingsh.ro/dacia-jogger-2022-DAC56233.html,6
"211,701 EUR",Mercedes Benz,Gls-Class,,10 km,2024,Petrol,Suv,Black,,415 kW (564 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gls-maybach-2024-MER54930.html,6
"27,499 EUR",Renault,Koleos,2.0 dCi,"44,424 km",2020,Diesel,Suv,Black,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/renault-koleos-2020-REN53551.html,6
"19,724 EUR",Hyundai,Ioniq,1.6,"41,934 km",2019,Hybrid,Sedan,White,,78 kW (106 HP),Automatic,https://www.leasingsh.ro/hyundai-ioniq-2019-HYU53915.html,6
"49,990 EUR",Bmw,X5,,"75,000 km",2020,Diesel,Suv,Black,,172 kW (234 HP),Automatic,https://www.leasingsh.ro/bmw-x5-2020-BMW53847.html,6
"67,990 EUR",Bmw,X5,,"43,080 km",2020,Diesel,Suv,Gray,,197 kW (268 HP),Automatic,https://www.leasingsh.ro/bmw-x5-2020-BMW53731.html,6
"63,903 EUR",Land Rover,Range Rover Sport,3.0,"39,790 km",2020,Diesel,Suv,Gray,,228 kW (310 HP),Automatic,https://www.leasingsh.ro/land-rover-range-rover-sport-2020-LAN55310.html,6
"65,331 EUR",Land Rover,Range Rover Sport,2.0,"33,000 km",2020,Petrol,Suv,Gray,,223 kW (303 HP),Automatic,https://www.leasingsh.ro/land-rover-range-rover-sport-2020-LAN55680.html,6
"95,188 EUR",Mercedes Benz,Gle-Class,400,"50,000 km",2022,Diesel,Suv,Black,,246 kW (335 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-400-coupe-2022-MER55668.html,6
"83,300 EUR",Mercedes Benz,Gle-Class,400,"38,500 km",2022,Diesel,Suv,Gray,,246 kW (335 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-400-coupe-2022-MER54192.html,6
"87,949 EUR",Mercedes Benz,Gle-Class,400,"36,501 km",2022,Diesel,Suv,Black,,246 kW (335 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gle-400-2022-MER54241.html,6
"151,130 EUR",Mercedes Benz,Gle-Class,63 AMG,"17,000 km",2021,Petrol,Suv,White,,456 kW (620 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gle-63-amg-2021-MER55667.html,6
"36,464 EUR",Lexus,Nx,,"56,494 km",2020,Hybrid,Suv,Gray,,143 kW (194 HP),Automatic,https://www.leasingsh.ro/lexus-seria-nx-2020-LEX53784.html,6
"184,000 EUR",Mercedes Benz,G-Class,63 AMG,"10,000 km",2019,Petrol,Suv,Black,,436 kW (593 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-g-63-amg-2019-MER54970.html,
"13,760 EUR",Fiat,500,1.0,"7,100 km",2023,Petrol,Mini,Gray,,52 kW (71 HP),Manual,https://www.leasingsh.ro/fiat-500-2023-FIA53773.html,6
"53,400 EUR",Alfa Romeo,Stelvio,2.9,"66,588 km",2019,Petrol,Crossover,Black,,380 kW (517 HP),Automatic,https://www.leasingsh.ro/alfa-romeo-stelvio-2019-ALF54536.html,6
"16,999 EUR",Volkswagen,T-Cross,1.0,"45,000 km",2019,Petrol,Crossover,White,,85 kW (116 HP),Automatic,https://www.leasingsh.ro/volkswagen-t-cross-2019-VOL56041.html,6
"26,490 EUR",Toyota,Rav4,2.5,"164,335 km",2019,Hybrid,Suv,White,,132 kW (180 HP),Automatic,https://www.leasingsh.ro/toyota-rav4-2019-TOY53730.html,6
"31,900 EUR",Toyota,Rav4,2.5,"134,469 km",2019,Hybrid,Suv,Blue,,115 kW (156 HP),Automatic,https://www.leasingsh.ro/toyota-rav4-2019-TOY55275.html,6
"46,000 EUR",Mercedes Benz,C-Class,43 AMG,"68,800 km",2018,Petrol,Coupe,Black,,290 kW (394 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-c-43-amg-2018-MER54199.html,6
"49,968 EUR",Mercedes Benz,Glb-Class,200,"7,500 km",2022,Petrol,Suv,Black,,121 kW (165 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-glb-200-2022-MER55693.html,6
"82,990 EUR",Bmw,7 Series,740Ld,"56,000 km",2022,Diesel,Sedan,Gray,,253 kW (344 HP),Automatic,https://www.leasingsh.ro/bmw-740ld-2022-BMW56169.html,6
"36,900 EUR",Volkswagen,Touareg,3.0 TDI,"96,468 km",2019,Diesel,Suv,Black,,172 kW (234 HP),Automatic,https://www.leasingsh.ro/volkswagen-touareg-2019-VOL55362.html,6
"46,500 EUR",Volkswagen,Touareg,3.0 TDI,"81,000 km",2019,Diesel,Suv,White,,213 kW (290 HP),Automatic,https://www.leasingsh.ro/volkswagen-touareg-2019-VOL56079.html,6
"44,799 EUR",Volkswagen,Touareg,3.0 TDI,"56,371 km",2019,Diesel,Suv,Black,,213 kW (290 HP),Automatic,https://www.leasingsh.ro/volkswagen-touareg-2019-VOL53983.html,6
"90,900 EUR",Mercedes Benz,Gle-Class,,"81,677 km",2021,Petrol,Suv,White,,324 kW (441 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-53-amg-coupe-2021-MER55604.html,6
"29,999 EUR",Volvo,S60,2.0,"51,756 km",2020,Petrol,Sedan,Black,,141 kW (192 HP),Automatic,https://www.leasingsh.ro/volvo-s60-2020-VOL53547.html,6
"24,498 EUR",Bmw,X1,,"107,687 km",2018,Diesel,Suv,White,,111 kW (151 HP),Automatic,https://www.leasingsh.ro/bmw-x1-2018-BMW55018.html,6
"26,899 EUR",Audi,S5,3.0,"200,000 km",2018,Petrol,Coupe,Blue,,263 kW (358 HP),Automatic,https://www.leasingsh.ro/audi-s5-2018-AUD54962.html,
"56,786 EUR",Mercedes Benz,Glc-Class,300,"16,529 km",2022,Diesel,Suv,Black,,182 kW (248 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-glc-300-2022-MER54211.html,6
"56,900 EUR",Mercedes Benz,Glc-Class,200,"15,723 km",2022,Petrol,Suv,Black,,152 kW (207 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-glc-200-2022-MER55590.html,6
"69,299 EUR",Mercedes Benz,Glc-Class,200,"14,000 km",2022,Petrol,Suv,Gray,,152 kW (207 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-glc-200-2022-MER55665.html,6
"28,203 EUR",Mercedes Benz,Glc-Class,,"142,000 km",2018,Diesel,Suv,Black,,152 kW (207 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-glc-250-2018-MER53867.html,6
"59,440 EUR",Lexus,Rx,,"28,500 km",2022,Hybrid,Suv,Gray,,195 kW (265 HP),Automatic,https://www.leasingsh.ro/lexus-seria-rx-2022-LEX54797.html,6
"44,090 EUR",Bmw,X4,,"77,787 km",2020,Petrol,Suv,Gray,,187 kW (254 HP),Automatic,https://www.leasingsh.ro/bmw-x4-2020-BMW53728.html,6
"12,198 EUR",Hyundai,I20,1.2,"74,637 km",2020,Petrol,Hatchback,White,,62 kW (84 HP),Manual,https://www.leasingsh.ro/hyundai-i20-2020-HYU55012.html,6
"115,900 EUR",Mercedes Benz,Gls-Class,63 AMG,"44,652 km",2021,Petrol,Suv,Black,,456 kW (620 HP),Automatic,https://www.leasingsh.ro/mercedes-benz-gls-63-amg-2021-MER55614.html,6
"57,120 EUR",Jeep,Grand Cherokee,6.4 SRT8,"32,000 km",2018,Petrol,Suv,Black,,348 kW (473 HP),Automatic,https://www.leasingsh.ro/jeep-grand-cherokee-2018-JEE52840.html,
"48,950 EUR",Bmw,X5,,"82,052 km",2019,Hybrid,Suv,Black,,213 kW (290 HP),Automatic,https://www.leasingsh.ro/bmw-x5-2019-BMW54490.html,6
"44,999 EUR",Land Rover,Range Rover Sport,3.0,"99,800 km",2019,Diesel,Suv,Black,,228 kW (310 HP),Automatic,https://www.leasingsh.ro/land-rover-range-rover-sport-2019-LAN53563.html,6
"11,000 EUR",Toyota,Auris,1.8,"259,206 km",2016,Hybrid,Hatchback,Black,,73 kW (99 HP),Automatic,https://www.leasingsh.ro/toyota-auris-2016-TOY53557.html,6
