Price,Make,Model,Trim,Mi,Year,Fuel type,Body type,Color,City,Power,Transmission,Contact,Euro norm
"17,900 EUR",Volkswagen,Polo,1.0 dsg tsi,"84,032 km",2019,Petrol,Hatchback,Gray,Ede,70 kW (95 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-polo-1-0-tsi-95pk-dsg-comfortline-36972752,
"15,750 EUR",Volkswagen,Polo,1.0 tsi,"77,544 km",2019,Petrol,Hatchback,White,Ede,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-polo-1-0-tsi-95pk-comfortline-37455136,
"15,750 EUR",Volkswagen,Polo,1.0 tsi,"70,156 km",2019,Petrol,Hatchback,White,Nijmegen,70 kW (95 HP),Manual,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-polo-1-0-tsi-95pk-comfortline-37455130,
"18,450 EUR",Volkswagen,Polo,1.0 tsi,"69,996 km",2019,Petrol,Hatchback,White,Katwijk,86 kW (117 HP),Automatic,https://autovooru.nl/volkswagen-polo~164-7b8-3c58ff.html,
"15,425 EUR",Volkswagen,Polo,1.0 tsi,"65,194 km",2019,Petrol,Hatchback,White,Moordrecht,72 kW (98 HP),Manual,https://www.marktplaats.nl/v/auto-s/volkswagen/m2086752703-volkswagen-polo-1-0-tsi-comfortline-5-deurs-navigarie-ai,
"15,425 EUR",Volkswagen,Polo,1.0 tsi,"62,876 km",2019,Petrol,Hatchback,White,Bergschenhoek,72 kW (98 HP),Automatic,https://www.autotrader.nl/auto/voertuig/volkswagen-polo-10-tsi-comfortline-navigatie-benzine/277d4355-7e0f-461b-80d5-c8a42764b559/,
"15,925 EUR",Volkswagen,Polo,1.0 tsi,"47,126 km",2019,Petrol,Hatchback,Gray,Bergschenhoek,72 kW (98 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2551895/volkswagen-polo-10-tsi-comfortline-navigatie,6
"16,925 EUR",Volkswagen,Polo,1.0 tsi,"42,082 km",2019,Petrol,Hatchback,Silver,Moordrecht,72 kW (98 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volkswagen/polo-10-tsi-comfortline-business-5-deurs-navigatie-airco/18764263,6
"12,900 EUR",Ford,Fiesta,1.0 EcoBoost,"104,896 km",2019,Petrol,Hatchback,Black,Tilburg,75 kW (102 HP),Manual,https://www.autotrader.nl/auto/voertuig/ford-fiesta-10-ecoboost-titanium-apple-android-play-navi-benzine/d3aac445-80dc-4284-b560-4235bc4b5e1c/,
"17,250 EUR",Peugeot,3008,1.2 puretech,"132,992 km",2018,Petrol,Crossover,Silver,Winsum,97 kW (132 HP),Automatic,https://www.marktplaats.nl/v/auto-s/peugeot/m2088747521-peugeot-3008-1-2-puretech-blue-lease-executive-leer-navi,
"12,945 EUR",Volvo,S60,2.0 D4,"265,942 km",2017,Diesel,Sedan,Silver,Krimpen,141 kW (192 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/volvo/s60-20-d4-nordic-luxury-191pk-automaat-navigatie-climate-cruise-stoelverwarming-trekhaak-lm-velgen-stuurwielbediening-nieuwe-apk-nieuwstaat/18743724,
"16,745 EUR",Peugeot,3008,1.2 puretech,"135,483 km",2019,Petrol,Crossover,Black,Winsum,97 kW (132 HP),Manual,https://autovooru.nl/peugeot-3008~13b-1e1-3bcd74.html,
"17,900 EUR",Peugeot,3008,1.2 puretech,"112,077 km",2019,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/peugeot/3008/9193757-peugeot-3008-12-puretech-130-pk-automaat-active-carplay-camera-adaptive-cc,
"19,500 EUR",Peugeot,3008,1.2 puretech,"101,663 km",2019,Petrol,Crossover,Black,Rijswijk,97 kW (132 HP),Automatic,https://www.autotrader.nl/auto/voertuig/peugeot-3008-12-puretech-130-pk-automaat-allure-led-keyles-benzine/9f571ad4-02ed-46c5-bf01-665038a289b6/,
"19,745 EUR",Peugeot,E-2008,electro,"82,747 km",2020,Electric,Crossover,Blue,Stolwijk,101 kW (137 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/peugeot/e-2008-50-kwh-allure-led-navi-camera/18769181,
"5,950 EUR",Volvo,V60,1.6 DRIVe,"211,509 km",2012,Diesel,Wagon,Gray,Ochten,85 kW (116 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/stationwagen/vehicle/2560813/volvo-v60-16-drive-leder-navigatie,
"2,450 EUR",Seat,Ibiza,1.2 TDI,"446,862 km",2011,Diesel,Wagon,Black,Ochten,55 kW (75 HP),Manual,https://www.autoscout24.nl/aanbod/seat-ibiza-st-1-2-tdi-style-ecomotive-airco-cruise-trek-diesel-zwart-f2f993df-4dda-47ea-979c-1ab598ae9dbf,
"3,248 EUR",Seat,Ibiza,1.2 TDI,"272,401 km",2011,Diesel,Wagon,Black,Emmen,55 kW (75 HP),Manual,https://www.autoscout24.nl/aanbod/seat-ibiza-st-1-2-tdi-style-ecomotive-climate-control-nav-diesel-zwart-32cf0864-cc56-4a95-8e3b-a71e3bc9d309,
"8,950 EUR",Volkswagen,Up!,1.0 tsi,"162,123 km",2016,Petrol,Mini,Black,Weert,67 kW (91 HP),Manual,https://www.marktplaats.nl/v/auto-s/volkswagen/m2084546077-volkswagen-up-1-0-tsi-bmt-high-up,
"12,400 EUR",Volkswagen,Golf,2.8 vr6,"201,711 km",2020,Electric,Wagon,Silver,Emmen,86 kW (117 HP),Manual,https://autovooru.nl/volkswagen-golf~164-536-3bef78.html,
"29,945 EUR",Volvo,V90,2.0 t4,"148,388 km",2020,Petrol,Wagon,Gray,Stolwijk,142 kW (193 HP),Automatic,https://autovooru.nl/volvo-v90~165-973-3c3d2d.html,
"8,445 EUR",Opel,Astra,1.0,"191,545 km",2016,Petrol,Wagon,Brown,Stolwijk,78 kW (106 HP),Manual,https://www.autotrader.nl/auto/voertuig/opel-astra-10-edition-navi-trekhaak-lm-velgen-benzine/4c7e69bc-998d-494c-97f6-398ede310633/,
"5,448 EUR",Lexus,Is,2.2 220d,"278,532 km",2010,Diesel,Sedan,Silver,Emmen,131 kW (178 HP),Manual,https://autovooru.nl/lexus-is220~11f-58a-34ce1c.html,
"13,900 EUR",Volkswagen,Polo,1.0 tsi,"93,351 km",2018,Petrol,Hatchback,Silver,Tilburg,70 kW (95 HP),Manual,https://www.vanmossel.nl/voorraad/s/1359928-volkswagen-polo,
"15,245 EUR",Volkswagen,Polo,1.0 tsi,"63,667 km",2018,Petrol,Hatchback,Orange,Moordrecht,72 kW (98 HP),Automatic,https://www.autotrader.nl/auto/voertuig/volkswagen-polo-10-tsi-comfortline-5-deurs-lichtmetalen-velgen-benzine/96dbf6aa-1b8f-4000-a2ba-f4e367e6dcfa/,
"15,425 EUR",Volkswagen,Polo,1.0 tsi,"47,765 km",2018,Petrol,Hatchback,Silver,Moordrecht,72 kW (98 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2561456/volkswagen-polo-10-tsi-comfortline-5-deurs-airco,
"9,490 EUR",Hyundai,Ix35,1.6 GDi,"120,005 km",2010,Petrol,Crossover,White,Kerkrade,100 kW (136 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/hyundai/ix35-16i-gdi-style-cruiseclimatebluetoothstoelverwarmingrecent-groot-onderhoud/18788810,
"27,540 EUR",Nissan,Leaf,N-Connecta,"1,250 km",2024,Electric,Hatchback,Black,Heerlen,132 kW (180 HP),Automatic,https://usedcars.nissan.nl/nissan-voorraad/voertuigen/nissan/leaf/n-connecta-39-kwh/19476951,
"9,445 EUR",Volvo,S60,2.0 D4,"231,001 km",2012,Diesel,Sedan,Silver,Krimpen,123 kW (167 HP),Automatic,https://www.marktplaats.nl/v/auto-s/volvo/m2083799184-volvo-s60-2-0-d4-luxury-164pk-automaat-navigatie-parkeerse,
"13,200 EUR",Ford,Fiesta,1.0,"57,294 km",2017,Petrol,Hatchback,Silver,Rijssen,75 kW (102 HP),Manual,https://www.autoscout24.nl/aanbod/ford-fiesta-1-0-turbo-100pk-titanium-trekhaak-pdc-voorruitv-benzine-grijs-677a71c1-31f8-4f26-956f-1555453322b6,
"13,450 EUR",Ford,Fiesta,1.0 ecoboost st,"55,255 km",2017,Petrol,Hatchback,White,Leeuwarden,93 kW (126 HP),Automatic,https://autovooru.nl/ford-fiesta~f8-4da-3bda2b.html,
"9,500 EUR",Volkswagen,Up!,1.0,"58,074 km",2013,Petrol,Mini,Gray,Ede,44 kW (60 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/volkswagen-up-1-0-60pk-automaat-move-up-37455123,
"18,770 EUR",Volkswagen,E-Golf,electro,"87,313 km",2020,Electric,Hatchback,Black,Schijndel,101 kW (137 HP),Automatic,https://www.marktplaats.nl/v/auto-s/volkswagen/m2088048877-volkswagen-e-golf-e-dition-virtual-dash-stoelverw-ada,
"19,440 EUR",Volkswagen,E-Golf,electro,"68,281 km",2020,Electric,Hatchback,Black,Schijndel,101 kW (137 HP),Automatic,https://www.autoscout24.nl/aanbod/volkswagen-e-golf-e-dition-org-nl-nap-km-rijklaarprijs-inc-12-mn-elektrisch-zwart-cb7d2305-d9a6-45e7-8654-9a137a3e3cf8,
"7,795 EUR",Volkswagen,Golf,1.2 TSI,"144,678 km",2011,Petrol,Hatchback,Gray,Gennep,78 kW (106 HP),Manual,https://www.limburgmobiel.nl/tweedehands-auto/volkswagen/golf-12-tsi-stylecruisenw-motorstoelvw/18786382,
"9,900 EUR",Opel,Corsa,1.0 Turbo,"148,263 km",2016,Petrol,Van,Silver,Haarlem,67 kW (91 HP),Manual,https://www.autotrader.nl/auto/voertuig/opel-corsa-10-turbo-edition-clima-cruise-trekhaak-design-benzine/14714c35-dae7-4f01-a804-f6d0accb542c/,
"18,900 EUR",Ford,Focus,1.0 ecoboost st,"97,555 km",2019,Petrol,Hatchback,Black,Heerenveen,93 kW (126 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/ford/focus-10-ecoboost-st-line-business-125pk-afneembare-trekhaak-full-led-adaptieve-cruise-winterpack-beno-audio-achteruitrijcamera/18578613,
"18,900 EUR",Ford,Focus,1.0 st,"53,486 km",2019,Petrol,Wagon,Blue,Delft,93 kW (126 HP),Manual,https://www.marktplaats.nl/v/auto-s/ford/m2087771436-ford-focus-wagon-1-0-st-line-126-pk-business-navi-garantie-t,
"10,700 EUR",Ford,Focus,1.0 titanium,"135,799 km",2015,Petrol,Wagon,Silver,Drachten,93 kW (126 HP),Automatic,https://www.autotrader.nl/auto/voertuig/ford-focus-wagon-10-titanium-125-pk-dubbele-wielset-lm-t-benzine/2e29f3c1-6a83-46f9-82e4-269509c375b5/,
"5,950 EUR",Bmw,3 Series,320i,"247,139 km",2005,Petrol,Sedan,Black,Vlaardingen,111 kW (151 HP),Automatic,https://www.autotrader.nl/auto/voertuig/bmw-320-320i-dynamic-executive-xenon-airco-benzine/4146870d-62a1-4a75-bdc6-8c976570383e/,
"16,950 EUR",Bmw,4 Series,418i,"193,841 km",2016,Petrol,Coupe,Beige,Dronten,101 kW (137 HP),Automatic,https://www.autoscout24.nl/aanbod/bmw-418-gran-coupe-418i-automaat-flippers-m-sportstuur-cli-benzine-zwart-54ea5457-3016-439d-a96b-c73e3c6f8a8d,
"8,999 EUR",Citroen,C3,1.2 puretech,"151,479 km",2018,Petrol,Hatchback,Black,Dronten,61 kW (83 HP),Automatic,https://www.autoscout24.nl/aanbod/citroen-c3-1-2-puretech-feel-edition-clima-airco-lm-velg-navi-benzine-zwart-cdba0e29-4687-4e5e-a8d3-c9e4f730af97,
"8,950 EUR",Peugeot,3008,1.6 THP,"159,937 km",2014,Petrol,Crossover,Silver,Valkenswaard,116 kW (158 HP),Manual,https://www.marktplaats.nl/v/auto-s/peugeot/m2084282929-peugeot-3008-1-6-thp-allure-navi-cruise-pdc-pano-dak,
"10,999 EUR",Ford,Focus,1.0 titanium,"162,700 km",2016,Petrol,Hatchback,Blue,Stadskanaal,93 kW (126 HP),Manual,https://autovooru.nl/ford-focus~f8-4f8-3c06ab.html,
"14,900 EUR",Ford,Mustang,4.6 GT,"176,223 km",2005,Petrol,Convertible,Beige,Heerenveen,223 kW (303 HP),Automatic,https://www.autoscout24.nl/aanbod/ford-mustang-4-6-v8-gt-300-pk-automaat-cabrio-lederen-bek-benzine-grijs-15ad428f-0d08-4267-86e0-5321adaaa448,
"3,995 EUR",Volvo,S60,2.4,"184,548 km",2001,Petrol,Sedan,Black,Hoogeveen,104 kW (141 HP),Automatic,https://www.autoscout24.nl/aanbod/volvo-s60-2-4-edition-benzine-zwart-da2c6e2b-ef43-4ea7-8aad-bbdc131ffafb,
"18,300 EUR",Audi,A1,1.0 TFSI,"24,868 km",2017,Petrol,Mini,Black,Nijmegen,70 kW (95 HP),Automatic,https://www.valleiautogroep.nl/auto-zoeken/audi-a1-sportback-1-0-tfsi-95pk-37388995,
"14,450 EUR",Bmw,3 Series,320i,"156,368 km",2013,Petrol,Wagon,Brown,Haarlem,137 kW (186 HP),Automatic,https://www.nederlandmobiel.nl/tweedehands-auto/bmw/3-serie-touring-320i-executive-dealer-onderhouden-aircoecc-navi/18783011,
"4,948 EUR",Jeep,Cherokee,2.4 Sport,"250,044 km",2003,Petrol,Suv,Blue,Emmen,109 kW (148 HP),Manual,https://www.autoscout24.nl/aanbod/jeep-cherokee-2-4i-sport-plus-apk-01-2025-4x4-airco-benzine-blauw-a42f9d25-4af7-472f-a279-7c3681a4a1ba,
"19,450 EUR",Volkswagen,T-Cross,1.0 tsi,"91,017 km",2021,Petrol,Crossover,Silver,Rotterdam,82 kW (112 HP),Automatic,https://www.viabovag.nl/auto/aanbod/volkswagen-t-cross-10-tsi-style-9hz5kw7,
"14,650 EUR",Opel,Crossland X,1.2 Turbo,"106,068 km",2017,Petrol,Suv,Gray,Renswoude,82 kW (112 HP),Automatic,https://www.autokopen.nl/tweedehands-auto/opel/crossland-x/9186997-opel-crossland-x-12-turbo-innovation-automaat-navigatiecruise-controltrekhaak,
"17,845 EUR",Nissan,Juke,1.0 DIG-T,"43,139 km",2020,Petrol,Crossover,Silver,Tilburg,87 kW (118 HP),Automatic,https://www.marktplaats.nl/v/auto-s/nissan/m2081868782-nissan-juke-1-0-dig-t-n-connecta-camera-navi-led-cruise,
"14,445 EUR",Ford,C-Max,1.0,"65,676 km",2017,Petrol,Mpv,Black,Naaldwijk,93 kW (126 HP),Manual,https://www.marktplaats.nl/v/auto-s/ford/m2088659234-ford-c-max-1-0-titanium-trekhaak-navi-apple-camera,
"9,540 EUR",Renault,Twingo,1.0 SCe,"78,817 km",2019,Petrol,Mini,White,Tilburg,52 kW (71 HP),Manual,https://www.vanmossel.nl/voorraad/s/1361557-renault-twingo,
"9,745 EUR",Renault,Twingo,1.0 SCe,"66,832 km",2019,Petrol,Mini,Gray,Nijmegen,54 kW (73 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2500652/renault-twingo-10-sce-75-collection-aircobluetoothnieuwe-type,
"9,650 EUR",Renault,Twingo,1.0 SCe,"43,054 km",2018,Petrol,Mini,Black,Lochem,52 kW (71 HP),Manual,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2558239/renault-twingo-10-sce-collection-nlauto-1e-eigenaar-100-dlr-onderhouden-cruise-control-airco-bttelefoonfunctie,
"3,450 EUR",Ford,Focus,2.0 Titanium,"178,174 km",2008,Diesel,Hatchback,Red,Stadskanaal,81 kW (110 HP),Manual,https://autovooru.nl/ford-focus~f8-4f8-3a7b86.html,
"16,950 EUR",Ford,Focus,1.0 ecoboost titanium,"118,890 km",2019,Petrol,Wagon,Black,Maarssen,93 kW (126 HP),Manual,https://www.nederlandmobiel.nl/tweedehands-auto/ford/focus-wagon-10-ecoboost-titanium-business-nl-auto-led-trekhaak-keyless-navi-climate-control-lm-velgen-nap/18567328,6
"13,645 EUR",Ford,Focus,1.0 EcoBoost,"116,950 km",2019,Petrol,Hatchback,Red,Tilburg,75 kW (102 HP),Manual,https://www.marktplaats.nl/v/auto-s/ford/m2085594719-ford-focus-1-0-ecoboost-trend-edition-business-navigatie,
"8,450 EUR",Opel,Corsa,1.0 Turbo,"123,130 km",2015,Petrol,Van,Black,Haarlem,67 kW (91 HP),Automatic,https://www.eurostocks.com/nl/voertuigen/autos/kleine-auto/vehicle/2405261/opel-corsa-10-turbo-edition-5-deurs-navicamera-apk,
"10,749 EUR",Seat,Ibiza,1.0 fr,"138,587 km",2016,Petrol,Hatchback,Black,Rotterdam,102 kW (139 HP),Manual,https://www.marktplaats.nl/v/auto-s/seat/m2084518586-seat-ibiza-1-0-ecotsi-fr-connect-140pk-navi-nap-bj-2016,
"13,444 EUR",Seat,Ibiza,1.0 tsi,"113,453 km",2016,Petrol,Hatchback,Silver,Oss,82 kW (112 HP),Automatic,https://www.marktplaats.nl/v/auto-s/seat/m2081327875-seat-ibiza-1-0-ecotsi-dsg-style-navi-bt-xenon-leder-camera-s,
